Date,Price,Open,High,Low,Vol.,Change %
05-11-18,71.88,71.88,71.88,71.88,,0.48%
02-11-18,71.54,71.54,71.54,71.54,,-0.03%
01-11-18,71.56,71.56,71.56,71.56,,-9.86%
31-10-18,79.39,79.39,79.39,79.39,,0.05%
30-10-18,79.35,79.35,79.35,79.35,,-0.08%
29-10-18,79.41,79.41,79.41,79.41,,-0.05%
26-10-18,79.45,79.45,79.45,79.45,,0.09%
25-10-18,79.38,79.38,79.38,79.38,,0.13%
24-10-18,79.28,79.28,79.28,79.28,,-0.05%
23-10-18,79.32,79.32,79.32,79.32,,-1.08%
22-10-18,80.19,80.19,80.19,80.19,,0.14%
19-10-18,80.08,80.08,80.08,80.08,,0.06%
18-10-18,80.03,80.03,80.03,80.03,,-0.27%
17-10-18,80.25,80.25,80.25,80.25,,-0.74%
16-10-18,80.85,80.85,80.85,80.85,,0.57%
15-10-18,80.39,80.39,80.39,80.39,,0.02%
12-10-18,80.37,80.37,80.37,80.37,,0.22%
11-10-18,80.19,80.19,80.19,80.19,,-2.03%
10-10-18,81.85,81.85,81.85,81.85,,-1.69%
09-10-18,83.26,83.26,83.26,83.26,,0.82%
08-10-18,82.58,82.58,82.58,82.58,,-0.16%
05-10-18,82.71,82.71,82.71,82.71,,-0.08%
04-10-18,82.78,82.78,82.78,82.78,,-1.59%
03-10-18,84.12,84.12,84.12,84.12,,1.77%
02-10-18,82.66,82.66,82.66,82.66,,-0.19%
01-10-18,82.82,82.82,82.82,82.82,,7.21%
28-09-18,77.25,77.25,77.25,77.25,,0.04%
27-09-18,77.22,77.22,77.22,77.22,,0.16%
26-09-18,77.1,77.1,77.1,77.1,,-0.05%
25-09-18,77.14,77.14,77.14,77.14,,0.16%
24-09-18,77.02,77.02,77.02,77.02,,0.71%
21-09-18,76.48,76.48,76.48,76.48,,0.05%
20-09-18,76.44,76.44,76.44,76.44,,-0.27%
19-09-18,76.65,76.65,76.65,76.65,,0.20%
18-09-18,76.5,76.5,76.5,76.5,,0.58%
17-09-18,76.06,76.06,76.06,76.06,,-0.09%
14-09-18,76.13,76.13,76.13,76.13,,-0.12%
13-09-18,76.22,76.22,76.22,76.22,,-1.14%
12-09-18,77.1,77.1,77.1,77.1,,0.50%
11-09-18,76.72,76.72,76.72,76.72,,1.54%
10-09-18,75.56,75.56,75.56,75.56,,0.69%
07-09-18,75.04,75.04,75.04,75.04,,0.47%
06-09-18,74.69,74.69,74.69,74.69,,-1.11%
05-09-18,75.53,75.53,75.53,75.53,,-1.14%
04-09-18,76.4,76.4,76.4,76.4,,5.39%
31-08-18,72.49,72.49,72.49,72.49,,-0.03%
30-08-18,72.51,72.51,72.51,72.51,,0.03%
29-08-18,72.49,72.49,72.49,72.49,,0.14%
28-08-18,72.39,72.39,72.39,72.39,,-0.08%
27-08-18,72.45,72.45,72.45,72.45,,0.08%
24-08-18,72.39,72.39,72.39,72.39,,0.44%
23-08-18,72.07,72.07,72.07,72.07,,0.01%
22-08-18,72.06,72.06,72.06,72.06,,0.95%
21-08-18,71.38,71.38,71.38,71.38,,0.28%
20-08-18,71.18,71.18,71.18,71.18,,0.15%
17-08-18,71.07,71.07,71.07,71.07,,0.27%
16-08-18,70.88,70.88,70.88,70.88,,0.50%
15-08-18,70.53,70.53,70.53,70.53,,-1.23%
14-08-18,71.41,71.41,71.41,71.41,,-0.15%
13-08-18,71.52,71.52,71.52,71.52,,-0.26%
10-08-18,71.71,71.71,71.71,71.71,,0.80%
09-08-18,71.14,71.14,71.14,71.14,,-0.21%
08-08-18,71.29,71.29,71.29,71.29,,-2.22%
07-08-18,72.91,72.91,72.91,72.91,,0.77%
06-08-18,72.35,72.35,72.35,72.35,,0.64%
03-08-18,71.89,71.89,71.89,71.89,,-0.43%
02-08-18,72.2,72.2,72.2,72.2,,1.93%
01-08-18,70.83,70.83,70.83,70.83,,-3.13%
31-07-18,73.12,73.12,73.12,73.12,,-0.04%
30-07-18,73.15,73.15,73.15,73.15,,0.01%
27-07-18,73.14,73.14,73.14,73.14,,0.00%
26-07-18,73.14,73.14,73.14,73.14,,0.18%
25-07-18,73.01,73.01,73.01,73.01,,0.26%
24-07-18,72.82,72.82,72.82,72.82,,0.21%
23-07-18,72.67,72.67,72.67,72.67,,0.11%
20-07-18,72.59,72.59,72.59,72.59,,0.21%
19-07-18,72.44,72.44,72.44,72.44,,-0.39%
18-07-18,72.72,72.72,72.72,72.72,,0.48%
17-07-18,72.37,72.37,72.37,72.37,,0.50%
16-07-18,72.01,72.01,72.01,72.01,,-2.45%
13-07-18,73.82,73.82,73.82,73.82,,0.81%
12-07-18,73.23,73.23,73.23,73.23,,1.22%
11-07-18,72.35,72.35,72.35,72.35,,-4.46%
10-07-18,75.73,75.73,75.73,75.73,,0.87%
09-07-18,75.08,75.08,75.08,75.08,,1.12%
06-07-18,74.25,74.25,74.25,74.25,,-0.38%
05-07-18,74.53,74.53,74.53,74.53,,-0.47%
03-07-18,74.88,74.88,74.88,74.88,,0.74%
02-07-18,74.33,74.33,74.33,74.33,,1.01%
29-06-18,73.59,73.59,73.59,73.59,,0.03%
28-06-18,73.57,73.57,73.57,73.57,,-0.01%
27-06-18,73.58,73.58,73.58,73.58,,0.19%
26-06-18,73.44,73.44,73.44,73.44,,0.40%
25-06-18,73.15,73.15,73.15,73.15,,-0.20%
22-06-18,73.3,73.3,73.3,73.3,,0.92%
21-06-18,72.63,72.63,72.63,72.63,,-0.53%
20-06-18,73.02,73.02,73.02,73.02,,-0.23%
19-06-18,73.19,73.19,73.19,73.19,,-0.41%
18-06-18,73.49,73.49,73.49,73.49,,0.96%
15-06-18,72.79,72.79,72.79,72.79,,-1.56%
14-06-18,73.94,73.94,73.94,73.94,,-0.70%
13-06-18,74.46,74.46,74.46,74.46,,0.66%
12-06-18,73.97,73.97,73.97,73.97,,-0.54%
11-06-18,74.37,74.37,74.37,74.37,,0.09%
08-06-18,74.3,74.3,74.3,74.3,,-0.77%
07-06-18,74.88,74.88,74.88,74.88,,1.99%
06-06-18,73.42,73.42,73.42,73.42,,0.05%
05-06-18,73.38,73.38,73.38,73.38,,0.31%
04-06-18,73.15,73.15,73.15,73.15,,-1.30%
01-06-18,74.11,74.11,74.11,74.11,,-0.40%
31-05-18,74.41,74.41,74.41,74.41,,-0.04%
30-05-18,74.44,74.44,74.44,74.44,,-0.19%
29-05-18,74.58,74.58,74.58,74.58,,0.17%
25-05-18,74.45,74.45,74.45,74.45,,-0.44%
24-05-18,74.78,74.78,74.78,74.78,,-0.27%
23-05-18,74.98,74.98,74.98,74.98,0.04K,0.09%
22-05-18,74.91,74.91,74.91,74.91,0.02K,0.16%
21-05-18,74.79,74.79,74.79,74.79,,0.46%
18-05-18,74.45,74.45,74.45,74.45,,-0.29%
17-05-18,74.67,74.67,74.67,74.67,,0.11%
16-05-18,74.59,74.59,74.59,74.59,,0.74%
15-05-18,74.04,74.04,74.04,74.04,,0.03%
14-05-18,74.02,74.02,74.02,74.02,,0.73%
11-05-18,73.48,73.48,73.48,73.48,,-0.27%
10-05-18,73.68,73.68,73.68,73.68,,0.42%
09-05-18,73.37,73.37,73.37,73.37,,2.29%
08-05-18,71.73,71.73,71.73,71.73,,-1.51%
07-05-18,72.83,72.83,72.83,72.83,,1.46%
04-05-18,71.78,71.78,71.78,71.78,,1.51%
03-05-18,70.71,70.71,70.71,70.71,,0.38%
02-05-18,70.44,70.44,70.44,70.44,,-0.16%
01-05-18,70.55,70.55,70.55,70.55,,3.34%
30-04-18,68.27,68.27,68.27,68.27,,-0.01%
27-04-18,68.28,68.28,68.28,68.28,,0.00%
26-04-18,68.28,68.28,68.28,68.28,,0.18%
25-04-18,68.16,68.16,68.16,68.16,0.01K,-0.06%
24-04-18,68.2,68.2,68.2,68.2,,-0.31%
23-04-18,68.41,68.41,68.41,68.41,,0.18%
20-04-18,68.29,68.29,68.29,68.29,,0.16%
19-04-18,68.18,68.18,68.18,68.18,,0.03%
18-04-18,68.16,68.16,68.16,68.16,,1.16%
17-04-18,67.38,67.38,67.38,67.38,,0.19%
16-04-18,67.25,67.25,67.25,67.25,0.01K,-0.81%
13-04-18,67.8,67.8,67.8,67.8,0.00K,0.21%
12-04-18,67.66,67.66,67.66,67.66,,-0.18%
11-04-18,67.78,67.78,67.78,67.78,,0.76%
10-04-18,67.27,67.27,67.27,67.27,,2.19%
09-04-18,65.83,65.83,65.83,65.83,,1.83%
06-04-18,64.65,64.65,64.65,64.65,,-1.24%
05-04-18,65.46,65.46,65.46,65.46,,0.44%
04-04-18,65.17,65.17,65.17,65.17,,0.02%
03-04-18,65.16,65.16,65.16,65.16,,0.84%
02-04-18,64.62,64.62,64.62,64.62,,3.01%
29-03-18,62.73,62.73,62.73,62.73,,0.08%
28-03-18,62.68,62.68,62.68,62.68,0.00K,-0.13%
27-03-18,62.76,62.76,62.76,62.76,,-0.02%
26-03-18,62.77,62.77,62.77,62.77,,-0.11%
23-03-18,62.84,62.84,62.84,62.84,,0.35%
22-03-18,62.62,62.62,62.62,62.62,,-0.35%
21-03-18,62.84,62.84,62.84,62.84,,0.92%
20-03-18,62.27,62.27,62.27,62.27,,0.66%
19-03-18,61.86,61.86,61.86,61.86,0.01K,-0.16%
16-03-18,61.96,61.96,61.96,61.96,,0.78%
15-03-18,61.48,61.48,61.48,61.48,,0.20%
14-03-18,61.36,61.36,61.36,61.36,0.01K,0.31%
13-03-18,61.17,61.17,61.17,61.17,,-0.24%
12-03-18,61.32,61.32,61.32,61.32,0.01K,-0.60%
09-03-18,61.69,61.69,61.69,61.69,,2.07%
08-03-18,60.44,60.44,60.44,60.44,,-0.77%
07-03-18,60.91,60.91,60.91,60.91,,-2.09%
06-03-18,62.21,62.21,62.21,62.21,,0.44%
05-03-18,61.94,61.94,61.94,61.94,,1.69%
02-03-18,60.91,60.91,60.91,60.91,,0.86%
01-03-18,60.39,60.39,60.39,60.39,,-3.71%
28-02-18,62.72,62.72,62.72,62.72,,0.00%
27-02-18,62.72,62.72,62.72,62.72,,-0.05%
26-02-18,62.75,62.75,62.75,62.75,,0.00%
23-02-18,62.75,62.75,62.75,62.75,,0.21%
22-02-18,62.62,62.62,62.62,62.62,,0.24%
21-02-18,62.47,62.47,62.47,62.47,,0.06%
20-02-18,62.43,62.43,62.43,62.43,,0.24%
16-02-18,62.28,62.28,62.28,62.28,,0.00%
15-02-18,62.28,62.28,62.28,62.28,,0.37%
14-02-18,62.05,62.05,62.05,62.05,,1.24%
13-02-18,61.29,61.29,61.29,61.29,,0.21%
12-02-18,61.16,61.16,61.16,61.16,,-0.10%
09-02-18,61.22,61.22,61.22,61.22,,-2.27%
08-02-18,62.64,62.64,62.64,62.64,,-0.79%
07-02-18,63.14,63.14,63.14,63.14,,-1.76%
06-02-18,64.27,64.27,64.27,64.27,,-1.11%
05-02-18,64.99,64.99,64.99,64.99,,-1.14%
02-02-18,65.74,65.74,65.74,65.74,,-1.48%
01-02-18,66.73,66.73,66.73,66.73,,0.82%
31-01-18,66.19,66.19,66.19,66.19,,-0.02%
30-01-18,66.2,66.2,66.2,66.2,,-0.05%
29-01-18,66.23,66.23,66.23,66.23,,-0.14%
26-01-18,66.32,66.32,66.32,66.32,,0.09%
25-01-18,66.26,66.26,66.26,66.26,,-0.08%
24-01-18,66.31,66.31,66.31,66.31,,0.15%
23-01-18,66.21,66.21,66.21,66.21,,0.36%
22-01-18,65.97,65.97,65.97,65.97,,0.23%
19-01-18,65.82,65.82,65.82,65.82,,-0.39%
18-01-18,66.08,66.08,66.08,66.08,,-0.08%
17-01-18,66.13,66.13,66.13,66.13,,0.12%
16-01-18,66.05,66.05,66.05,66.05,,-0.47%
12-01-18,66.36,66.36,66.36,66.36,,0.44%
11-01-18,66.07,66.07,66.07,66.07,,0.09%
10-01-18,66.01,66.01,66.01,66.01,,0.30%
09-01-18,65.81,65.81,65.81,65.81,,1.11%
08-01-18,65.09,65.09,65.09,65.09,,0.23%
05-01-18,64.94,64.94,64.94,64.94,,-0.57%
04-01-18,65.31,65.31,65.31,65.31,,0.11%
03-01-18,65.24,65.24,65.24,65.24,,1.91%
02-01-18,64.02,64.02,64.02,64.02,,3.93%
29-12-17,61.6,61.6,61.6,61.6,,0.06%
28-12-17,61.56,61.56,61.56,61.56,,0.07%
27-12-17,61.52,61.52,61.52,61.52,,-0.13%
26-12-17,61.6,61.6,61.6,61.6,,0.74%
22-12-17,61.15,61.15,61.15,61.15,,-0.24%
21-12-17,61.3,61.3,61.3,61.3,,0.03%
20-12-17,61.28,61.28,61.28,61.28,,0.43%
19-12-17,61.02,61.02,61.02,61.02,,0.36%
18-12-17,60.8,60.8,60.8,60.8,,0.16%
15-12-17,60.7,60.7,60.7,60.7,,0.08%
14-12-17,60.65,60.65,60.65,60.65,,0.88%
13-12-17,60.12,60.12,60.12,60.12,,-0.73%
12-12-17,60.56,60.56,60.56,60.56,,-1.72%
11-12-17,61.62,61.62,61.62,61.62,,1.28%
08-12-17,60.84,60.84,60.84,60.84,,1.03%
07-12-17,60.22,60.22,60.22,60.22,,1.48%
06-12-17,59.34,59.34,59.34,59.34,,-2.00%
05-12-17,60.55,60.55,60.55,60.55,,0.88%
04-12-17,60.02,60.02,60.02,60.02,,-1.98%
01-12-17,61.23,61.23,61.23,61.23,,0.67%
30-11-17,60.82,60.82,60.82,60.82,,0.03%
29-11-17,60.8,60.8,60.8,60.8,,0.00%
28-11-17,60.8,60.8,60.8,60.8,,-0.13%
27-11-17,60.88,60.88,60.88,60.88,,-0.07%
24-11-17,60.92,60.92,60.92,60.92,,0.23%
22-11-17,60.78,60.78,60.78,60.78,,0.25%
21-11-17,60.63,60.63,60.63,60.63,0.01K,0.13%
20-11-17,60.55,60.55,60.55,60.55,0.40K,-0.44%
17-11-17,60.82,60.82,60.82,60.82,,1.00%
16-11-17,60.22,60.22,60.22,60.22,,-0.45%
15-11-17,60.49,60.49,60.49,60.49,,-0.33%
14-11-17,60.69,60.69,60.69,60.69,,-0.80%
13-11-17,61.18,61.18,61.18,61.18,,-0.20%
10-11-17,61.3,61.3,61.3,61.3,,-0.42%
09-11-17,61.56,61.56,61.56,61.56,,0.69%
08-11-17,61.14,61.14,61.14,61.14,,-0.10%
07-11-17,61.2,61.2,61.2,61.2,,-1.02%
06-11-17,61.83,61.83,61.83,61.83,,2.79%
03-11-17,60.15,60.15,60.15,60.15,,2.17%
02-11-17,58.87,58.87,58.87,58.87,,0.24%
01-11-17,58.73,58.73,58.73,58.73,,5.72%
31-10-17,55.55,55.55,55.55,55.55,,0.02%
30-10-17,55.54,55.54,55.54,55.54,,-0.02%
27-10-17,55.55,55.55,55.55,55.55,,0.18%
26-10-17,55.45,55.45,55.45,55.45,,0.20%
25-10-17,55.34,55.34,55.34,55.34,,-0.09%
24-10-17,55.39,55.39,55.39,55.39,,0.45%
23-10-17,55.14,55.14,55.14,55.14,,-0.24%
20-10-17,55.27,55.27,55.27,55.27,,0.25%
19-10-17,55.13,55.13,55.13,55.13,,-0.63%
18-10-17,55.48,55.48,55.48,55.48,,0.20%
17-10-17,55.37,55.37,55.37,55.37,,0.05%
16-10-17,55.34,55.34,55.34,55.34,,0.55%
13-10-17,55.04,55.04,55.04,55.04,,0.92%
12-10-17,54.54,54.54,54.54,54.54,,-0.53%
11-10-17,54.83,54.83,54.83,54.83,,0.40%
10-10-17,54.61,54.61,54.61,54.61,,0.94%
09-10-17,54.1,54.1,54.1,54.1,,0.28%
06-10-17,53.95,53.95,53.95,53.95,,-2.30%
05-10-17,55.22,55.22,55.22,55.22,,1.71%
04-10-17,54.29,54.29,54.29,54.29,,-0.24%
03-10-17,54.42,54.42,54.42,54.42,,-0.55%
02-10-17,54.72,54.72,54.72,54.72,,1.96%
29-09-17,53.67,53.67,53.67,53.67,,0.07%
28-09-17,53.63,53.63,53.63,53.63,,-0.07%
27-09-17,53.67,53.67,53.67,53.67,,-0.19%
26-09-17,53.77,53.77,53.77,53.77,,-0.28%
25-09-17,53.92,53.92,53.92,53.92,,0.60%
22-09-17,53.6,53.6,53.6,53.6,,0.15%
21-09-17,53.52,53.52,53.52,53.52,,0.02%
20-09-17,53.51,53.51,53.51,53.51,,0.79%
19-09-17,53.09,53.09,53.09,53.09,,-0.30%
18-09-17,53.25,53.25,53.25,53.25,,-0.06%
15-09-17,53.28,53.28,53.28,53.28,,0.11%
14-09-17,53.22,53.22,53.22,53.22,,0.30%
13-09-17,53.06,53.06,53.06,53.06,,0.91%
12-09-17,52.58,52.58,52.58,52.58,0.10K,0.44%
11-09-17,52.35,52.35,52.35,52.35,,0.21%
08-09-17,52.24,52.24,52.24,52.24,,-1.02%
07-09-17,52.78,52.78,52.78,52.78,,0.04%
06-09-17,52.76,52.76,52.76,52.76,,1.42%
05-09-17,52.02,52.02,52.02,52.02,,1.03%
01-09-17,51.49,51.49,51.49,51.49,,2.53%
31-08-17,50.22,50.22,50.22,50.22,0.33K,0.00%
30-08-17,50.22,50.22,50.22,50.22,0.15K,-0.06%
29-08-17,50.25,50.25,50.25,50.25,0.15K,0.02%
28-08-17,50.24,50.24,50.24,50.24,,-0.12%
25-08-17,50.3,50.3,50.3,50.3,,0.18%
24-08-17,50.21,50.21,50.21,50.21,,-0.30%
23-08-17,50.36,50.36,50.36,50.36,,0.44%
22-08-17,50.14,50.14,50.14,50.14,,0.10%
21-08-17,50.09,50.09,50.09,50.09,,-0.71%
18-08-17,50.45,50.45,50.45,50.45,,1.22%
17-08-17,49.84,49.84,49.84,49.84,,0.54%
16-08-17,49.57,49.57,49.57,49.57,,-0.66%
15-08-17,49.9,49.9,49.9,49.9,,0.10%
14-08-17,49.85,49.85,49.85,49.85,,-1.54%
11-08-17,50.63,50.63,50.63,50.63,,0.08%
10-08-17,50.59,50.59,50.59,50.59,,-0.14%
09-08-17,50.66,50.66,50.66,50.66,,-0.28%
08-08-17,50.8,50.8,50.8,50.8,,-0.39%
07-08-17,51,51,51,51,,-0.20%
04-08-17,51.1,51.1,51.1,51.1,,0.91%
03-08-17,50.64,50.64,50.64,50.64,,-0.76%
02-08-17,51.03,51.03,51.03,51.03,,1.21%
01-08-17,50.42,50.42,50.42,50.42,,5.99%
31-07-17,47.57,47.57,47.57,47.57,,0.02%
28-07-17,47.56,47.56,47.56,47.56,,0.00%
27-07-17,47.56,47.56,47.56,47.56,,0.08%
26-07-17,47.52,47.52,47.52,47.52,,0.23%
25-07-17,47.41,47.41,47.41,47.41,,0.64%
24-07-17,47.11,47.11,47.11,47.11,,0.23%
21-07-17,47,47,47,47,,-0.68%
20-07-17,47.32,47.32,47.32,47.32,0.10K,-0.29%
19-07-17,47.46,47.46,47.46,47.46,,0.68%
18-07-17,47.14,47.14,47.14,47.14,,0.34%
17-07-17,46.98,46.98,46.98,46.98,,-0.53%
14-07-17,47.23,47.23,47.23,47.23,,0.60%
13-07-17,46.95,46.95,46.95,46.95,,0.79%
12-07-17,46.58,46.58,46.58,46.58,,0.32%
11-07-17,46.43,46.43,46.43,46.43,,0.87%
10-07-17,46.03,46.03,46.03,46.03,,0.33%
07-07-17,45.88,45.88,45.88,45.88,,-2.40%
06-07-17,47.01,47.01,47.01,47.01,,0.45%
05-07-17,46.8,46.8,46.8,46.8,,-3.58%
03-07-17,48.54,48.54,48.54,48.54,,4.45%
30-06-17,46.47,46.47,46.47,46.47,,0.00%
29-06-17,46.47,46.47,46.47,46.47,,0.04%
28-06-17,46.45,46.45,46.45,46.45,0.15K,0.13%
27-06-17,46.39,46.39,46.39,46.39,,0.30%
26-06-17,46.25,46.25,46.25,46.25,,0.13%
23-06-17,46.19,46.19,46.19,46.19,,0.20%
22-06-17,46.1,46.1,46.1,46.1,,0.24%
21-06-17,45.99,45.99,45.99,45.99,,-0.69%
20-06-17,46.31,46.31,46.31,46.31,,-0.52%
19-06-17,46.55,46.55,46.55,46.55,,-0.39%
16-06-17,46.73,46.73,46.73,46.73,,0.30%
15-06-17,46.59,46.59,46.59,46.59,,-0.21%
14-06-17,46.69,46.69,46.69,46.69,,-2.08%
13-06-17,47.68,47.68,47.68,47.68,,0.42%
12-06-17,47.48,47.48,47.48,47.48,,0.21%
09-06-17,47.38,47.38,47.38,47.38,,0.55%
08-06-17,47.12,47.12,47.12,47.12,,-0.13%
07-06-17,47.18,47.18,47.18,47.18,,-3.24%
06-06-17,48.76,48.76,48.76,48.76,,1.06%
05-06-17,48.25,48.25,48.25,48.25,,-1.05%
02-06-17,48.76,48.76,48.76,48.76,,-1.44%
01-06-17,49.47,49.47,49.47,49.47,,-2.12%
31-05-17,50.54,50.54,50.54,50.54,,-0.08%
30-05-17,50.58,50.58,50.58,50.58,,-0.02%
26-05-17,50.59,50.59,50.59,50.59,,0.18%
25-05-17,50.5,50.5,50.5,50.5,,-0.94%
24-05-17,50.98,50.98,50.98,50.98,,-0.14%
23-05-17,51.05,51.05,51.05,51.05,,0.24%
22-05-17,50.93,50.93,50.93,50.93,,0.12%
19-05-17,50.87,50.87,50.87,50.87,,0.79%
18-05-17,50.47,50.47,50.47,50.47,,0.24%
17-05-17,50.35,50.35,50.35,50.35,,0.62%
16-05-17,50.04,50.04,50.04,50.04,,0.00%
15-05-17,50.04,50.04,50.04,50.04,,1.09%
12-05-17,49.5,49.5,49.5,49.5,,0.04%
11-05-17,49.48,49.48,49.48,49.48,0.20K,0.65%
10-05-17,49.16,49.16,49.16,49.16,,2.20%
09-05-17,48.1,48.1,48.1,48.1,,-0.91%
08-05-17,48.54,48.54,48.54,48.54,,0.41%
05-05-17,48.34,48.34,48.34,48.34,,1.41%
04-05-17,47.67,47.67,47.67,47.67,,-4.16%
03-05-17,49.74,49.74,49.74,49.74,,0.89%
02-05-17,49.3,49.3,49.3,49.3,,-2.74%
01-05-17,50.69,50.69,50.69,50.69,,-3.06%
28-04-17,52.29,52.29,52.29,52.29,,-0.04%
27-04-17,52.31,52.31,52.31,52.31,,-0.08%
26-04-17,52.35,52.35,52.35,52.35,,-0.04%
25-04-17,52.37,52.37,52.37,52.37,,0.11%
24-04-17,52.31,52.31,52.31,52.31,,-0.02%
21-04-17,52.32,52.32,52.32,52.32,,-0.48%
20-04-17,52.57,52.57,52.57,52.57,,0.15%
19-04-17,52.49,52.49,52.49,52.49,,-1.32%
18-04-17,53.19,53.19,53.19,53.19,,-0.45%
17-04-17,53.43,53.43,53.43,53.43,0.10K,-0.56%
13-04-17,53.73,53.73,53.73,53.73,,0.04%
12-04-17,53.71,53.71,53.71,53.71,,-0.68%
11-04-17,54.08,54.08,54.08,54.08,,0.46%
10-04-17,53.83,53.83,53.83,53.83,,1.09%
07-04-17,53.25,53.25,53.25,53.25,,0.62%
06-04-17,52.92,52.92,52.92,52.92,,0.80%
05-04-17,52.5,52.5,52.5,52.5,,0.59%
04-04-17,52.19,52.19,52.19,52.19,,1.64%
03-04-17,51.35,51.35,51.35,51.35,,0.29%
31-03-17,51.2,51.2,51.2,51.2,,-0.06%
30-03-17,51.23,51.23,51.23,51.23,,0.06%
29-03-17,51.2,51.2,51.2,51.2,,0.23%
28-03-17,51.08,51.08,51.08,51.08,,0.14%
27-03-17,51.01,51.01,51.01,51.01,,-0.02%
24-03-17,51.02,51.02,51.02,51.02,,0.12%
23-03-17,50.96,50.96,50.96,50.96,,-0.16%
22-03-17,51.04,51.04,51.04,51.04,,-0.10%
21-03-17,51.09,51.09,51.09,51.09,,-0.45%
20-03-17,51.32,51.32,51.32,51.32,,-0.12%
17-03-17,51.38,51.38,51.38,51.38,,-0.04%
16-03-17,51.4,51.4,51.4,51.4,,0.04%
15-03-17,51.38,51.38,51.38,51.38,,0.82%
14-03-17,50.96,50.96,50.96,50.96,,-0.76%
13-03-17,51.35,51.35,51.35,51.35,,-0.04%
10-03-17,51.37,51.37,51.37,51.37,,-0.85%
09-03-17,51.81,51.81,51.81,51.81,,-0.84%
08-03-17,52.25,52.25,52.25,52.25,,-3.79%
07-03-17,54.31,54.31,54.31,54.31,,-0.02%
06-03-17,54.32,54.32,54.32,54.32,,-0.06%
03-03-17,54.35,54.35,54.35,54.35,,0.91%
02-03-17,53.86,53.86,53.86,53.86,,-1.98%
01-03-17,54.95,54.95,54.95,54.95,,0.94%
28-02-17,54.44,54.44,54.44,54.44,,0.02%
27-02-17,54.43,54.43,54.43,54.43,,0.09%
24-02-17,54.38,54.38,54.38,54.38,,-0.06%
23-02-17,54.41,54.41,54.41,54.41,,0.26%
22-02-17,54.27,54.27,54.27,54.27,,-0.28%
21-02-17,54.42,54.42,54.42,54.42,,0.37%
17-02-17,54.22,54.22,54.22,54.22,,0.18%
16-02-17,54.12,54.12,54.12,54.12,,-0.04%
15-02-17,54.14,54.14,54.14,54.14,,-0.24%
14-02-17,54.27,54.27,54.27,54.27,,0.44%
13-02-17,54.03,54.03,54.03,54.03,,-1.03%
10-02-17,54.59,54.59,54.59,54.59,0.10K,0.89%
09-02-17,54.11,54.11,54.11,54.11,,0.71%
08-02-17,53.73,53.73,53.73,53.73,,-0.32%
07-02-17,53.9,53.9,53.9,53.9,,-0.65%
06-02-17,54.25,54.25,54.25,54.25,,-1.52%
03-02-17,55.09,55.09,55.09,55.09,,0.79%
02-02-17,54.66,54.66,54.66,54.66,,0.40%
01-02-17,54.44,54.44,54.44,54.44,,1.34%
31-01-17,53.72,53.72,53.72,53.72,,-0.04%
30-01-17,53.74,53.74,53.74,53.74,,-0.04%
27-01-17,53.76,53.76,53.76,53.76,0.20K,-0.07%
26-01-17,53.8,53.8,53.8,53.8,,0.24%
25-01-17,53.67,53.67,53.67,53.67,,-0.06%
24-01-17,53.7,53.7,53.7,53.7,,0.11%
23-01-17,53.64,53.64,53.64,53.64,0.20K,-0.19%
20-01-17,53.74,53.74,53.74,53.74,,0.81%
19-01-17,53.31,53.31,53.31,53.31,,0.38%
18-01-17,53.11,53.11,53.11,53.11,,-1.08%
17-01-17,53.69,53.69,53.69,53.69,,-0.06%
13-01-17,53.72,53.72,53.72,53.72,,-0.33%
12-01-17,53.9,53.9,53.9,53.9,,0.97%
11-01-17,53.38,53.38,53.38,53.38,,2.03%
10-01-17,52.32,52.32,52.32,52.32,,-1.64%
09-01-17,53.19,53.19,53.19,53.19,,-2.97%
06-01-17,54.82,54.82,54.82,54.82,,0.11%
05-01-17,54.76,54.76,54.76,54.76,,0.79%
04-01-17,54.33,54.33,54.33,54.33,,2.20%
03-01-17,53.16,53.16,53.16,53.16,,2.03%
30-12-16,52.1,52.1,52.1,52.1,,-0.04%
29-12-16,52.12,52.12,52.12,52.12,,-0.04%
28-12-16,52.14,52.14,52.14,52.14,,0.10%
27-12-16,52.09,52.09,52.09,52.09,,0.25%
23-12-16,51.96,51.96,51.96,51.96,,0.04%
22-12-16,51.94,51.94,51.94,51.94,,0.46%
21-12-16,51.7,51.7,51.7,51.7,,-0.48%
20-12-16,51.95,51.95,51.95,51.95,,0.27%
19-12-16,51.81,51.81,51.81,51.81,,-0.38%
16-12-16,52.01,52.01,52.01,52.01,,0.95%
15-12-16,51.52,51.52,51.52,51.52,,0.21%
14-12-16,51.41,51.41,51.41,51.41,,-1.83%
13-12-16,52.37,52.37,52.37,52.37,,0.21%
12-12-16,52.26,52.26,52.26,52.26,,1.85%
09-12-16,51.31,51.31,51.31,51.31,,0.63%
08-12-16,50.99,50.99,50.99,50.99,,1.27%
07-12-16,50.35,50.35,50.35,50.35,,-1.33%
06-12-16,51.03,51.03,51.03,51.03,,-0.93%
05-12-16,51.51,51.51,51.51,51.51,,0.94%
02-12-16,51.03,51.03,51.03,51.03,,0.33%
01-12-16,50.86,50.86,50.86,50.86,,15.93%
30-11-16,43.87,43.87,43.87,43.87,,-0.02%
29-11-16,43.88,43.88,43.88,43.88,,-0.32%
28-11-16,44.02,44.02,44.02,44.02,,0.16%
